event_datetime,geometry,camera_id
2022-04-27 11:30:00,POINT (-74.106440146 4.694589467999999),DEI-011/CAM-01
2022-04-27 11:30:00,POINT (-74.106440146 4.694589467999999),DEI-011/CAM-02
2022-04-27 11:30:00,POINT (-74.106440146 4.694589467999999),DEI-020/CAM-01
2022-04-27 11:30:00,POINT (-74.106440146 4.694589467999999),DEI-020/CAM-02
2022-04-27 11:30:00,POINT (-74.106440146 4.694589467999999),DEI-031/CAM-01
2022-04-27 11:30:00,POINT (-74.106440146 4.694589467999999),DEI-031/CAM-02
2022-04-27 11:30:00,POINT (-74.106440146 4.694589467999999),DEI-037/CAM-01
2022-04-27 11:30:00,POINT (-74.106440146 4.694589467999999),DEI-037/CAM-02
2022-04-27 08:00:00,POINT (-74.081 4.62700000000001),DEI-012/CAM-01
2022-04-27 08:00:00,POINT (-74.081 4.62700000000001),DEI-012/CAM-02
2022-04-27 08:00:00,POINT (-74.081 4.62700000000001),DEI-016/CAM-01
2022-04-27 08:00:00,POINT (-74.081 4.62700000000001),DEI-016/CAM-02
2022-04-27 08:00:00,POINT (-74.081 4.62700000000001),DEI-019/CAM-02
2022-04-27 08:00:00,POINT (-74.081 4.62700000000001),DEI-038/CAM-01
2022-04-27 08:00:00,POINT (-74.081 4.62700000000001),DEI-038/CAM-02
2022-04-27 15:06:00,POINT (-74.086 4.586999999999991),DEI-018/CAM-01
2022-04-27 15:06:00,POINT (-74.086 4.586999999999991),DEI-018/CAM-02
2022-04-27 15:06:00,POINT (-74.086 4.586999999999991),DEI-027/CAM-02
2022-04-26 18:21:00,POINT (-74.115 4.682999999999991),DEI-011/CAM-01
2022-04-26 18:21:00,POINT (-74.115 4.682999999999991),DEI-011/CAM-02
2022-04-26 18:21:00,POINT (-74.115 4.682999999999991),DEI-020/CAM-01
2022-04-26 18:21:00,POINT (-74.115 4.682999999999991),DEI-020/CAM-02
2022-04-26 18:21:00,POINT (-74.115 4.682999999999991),DEI-031/CAM-01
2022-04-26 18:21:00,POINT (-74.115 4.682999999999991),DEI-031/CAM-02
2022-04-26 18:21:00,POINT (-74.115 4.682999999999991),DEI-037/CAM-01
2022-04-26 18:21:00,POINT (-74.115 4.682999999999991),DEI-037/CAM-02
2022-04-27 10:53:00,POINT (-74.12 4.6569999999999805),DEI-001/CAM-01
2022-04-27 10:53:00,POINT (-74.12 4.6569999999999805),DEI-001/CAM-02
2022-04-27 10:53:00,POINT (-74.12 4.6569999999999805),DEI-002/CAM-01
2022-04-27 10:53:00,POINT (-74.12 4.6569999999999805),DEI-002/CAM-02
2022-04-27 10:53:00,POINT (-74.12 4.6569999999999805),DEI-006/CAM-01
2022-04-27 10:53:00,POINT (-74.12 4.6569999999999805),DEI-006/CAM-02
2022-04-27 10:53:00,POINT (-74.12 4.6569999999999805),DEI-007/CAM-02
2022-04-27 10:53:00,POINT (-74.12 4.6569999999999805),DEI-007/CAM-03
2022-04-27 10:53:00,POINT (-74.12 4.6569999999999805),DEI-009/CAM-01
2022-04-27 10:53:00,POINT (-74.12 4.6569999999999805),DEI-009/CAM-02
2022-04-27 10:53:00,POINT (-74.12 4.6569999999999805),DEI-023/CAM-01
2022-04-27 10:53:00,POINT (-74.12 4.6569999999999805),DEI-023/CAM-02
2022-04-27 10:53:00,POINT (-74.12 4.6569999999999805),DEI-030/CAM-01
2022-04-27 10:53:00,POINT (-74.12 4.6569999999999805),DEI-030/CAM-02
2022-04-27 13:45:00,POINT (-74.067464313 4.673959165999968),DEI-012/CAM-01
2022-04-27 13:45:00,POINT (-74.067464313 4.673959165999968),DEI-012/CAM-02
2022-04-27 13:45:00,POINT (-74.067464313 4.673959165999968),DEI-013/CAM-01
2022-04-27 13:45:00,POINT (-74.067464313 4.673959165999968),DEI-013/CAM-02
2022-04-27 13:45:00,POINT (-74.067464313 4.673959165999968),DEI-016/CAM-01
2022-04-27 13:45:00,POINT (-74.067464313 4.673959165999968),DEI-016/CAM-03
2022-04-27 13:45:00,POINT (-74.067464313 4.673959165999968),DEI-019/CAM-01
2022-04-27 13:45:00,POINT (-74.067464313 4.673959165999968),DEI-033/CAM-01
2022-04-27 13:45:00,POINT (-74.067464313 4.673959165999968),DEI-033/CAM-02
2022-04-27 13:45:00,POINT (-74.067464313 4.673959165999968),DEI-038/CAM-01
2022-04-27 13:45:00,POINT (-74.067464313 4.673959165999968),DEI-038/CAM-02
2022-04-27 11:00:00,POINT (-74.059 4.672000000000031),DEI-010/CAM-03
2022-04-27 11:00:00,POINT (-74.059 4.672000000000031),DEI-010/CAM-04
2022-04-27 11:00:00,POINT (-74.059 4.672000000000031),DEI-017/CAM-03
2022-04-27 11:00:00,POINT (-74.059 4.672000000000031),DEI-017/CAM-04
2022-04-27 11:00:00,POINT (-74.059 4.672000000000031),DEI-022/CAM-01
2022-04-27 11:00:00,POINT (-74.059 4.672000000000031),DEI-022/CAM-02
2022-04-27 11:00:00,POINT (-74.059 4.672000000000031),DEI-022/CAM-03
2022-04-27 11:00:00,POINT (-74.059 4.672000000000031),DEI-022/CAM-04
2022-04-27 11:00:00,POINT (-74.059 4.672000000000031),DEI-025/CAM-03
2022-04-27 11:00:00,POINT (-74.059 4.672000000000031),DEI-025/CAM-04
2022-04-27 11:00:00,POINT (-74.059 4.672000000000031),DEI-029/CAM-03
2022-04-27 11:00:00,POINT (-74.059 4.672000000000031),DEI-029/CAM-04
2022-04-27 11:00:00,POINT (-74.059 4.672000000000031),DEI-036/CAM-03
2022-04-27 11:00:00,POINT (-74.059 4.672000000000031),DEI-036/CAM-04
2022-04-25 09:55:00,POINT (-74.046 4.7529999999999895),DEI-010/CAM-03
2022-04-25 09:55:00,POINT (-74.046 4.7529999999999895),DEI-010/CAM-04
2022-04-25 09:55:00,POINT (-74.046 4.7529999999999895),DEI-017/CAM-03
2022-04-25 09:55:00,POINT (-74.046 4.7529999999999895),DEI-017/CAM-04
2022-04-25 09:55:00,POINT (-74.046 4.7529999999999895),DEI-022/CAM-01
2022-04-25 09:55:00,POINT (-74.046 4.7529999999999895),DEI-022/CAM-02
2022-04-25 09:55:00,POINT (-74.046 4.7529999999999895),DEI-022/CAM-03
2022-04-25 09:55:00,POINT (-74.046 4.7529999999999895),DEI-022/CAM-04
2022-04-25 09:55:00,POINT (-74.046 4.7529999999999895),DEI-025/CAM-03
2022-04-25 09:55:00,POINT (-74.046 4.7529999999999895),DEI-025/CAM-04
2022-04-25 09:55:00,POINT (-74.046 4.7529999999999895),DEI-029/CAM-03
2022-04-25 09:55:00,POINT (-74.046 4.7529999999999895),DEI-029/CAM-04
2022-04-25 09:55:00,POINT (-74.046 4.7529999999999895),DEI-036/CAM-03
2022-04-25 09:55:00,POINT (-74.046 4.7529999999999895),DEI-036/CAM-04
2022-01-07 17:40:00,POINT (-74.067071432 4.67441903000002),DEI-012/CAM-01
2022-01-07 17:40:00,POINT (-74.067071432 4.67441903000002),DEI-012/CAM-02
2022-01-07 17:40:00,POINT (-74.067071432 4.67441903000002),DEI-016/CAM-01
2022-01-07 17:40:00,POINT (-74.067071432 4.67441903000002),DEI-016/CAM-03
2022-01-07 17:40:00,POINT (-74.067071432 4.67441903000002),DEI-019/CAM-01
2022-01-07 17:40:00,POINT (-74.067071432 4.67441903000002),DEI-038/CAM-01
2022-01-07 17:40:00,POINT (-74.067071432 4.67441903000002),DEI-038/CAM-02
2022-01-07 12:55:00,POINT (-74.108846812 4.689874288999991),DEI-011/CAM-01
2022-01-07 12:55:00,POINT (-74.108846812 4.689874288999991),DEI-011/CAM-02
2022-01-07 12:55:00,POINT (-74.108846812 4.689874288999991),DEI-020/CAM-01
2022-01-07 12:55:00,POINT (-74.108846812 4.689874288999991),DEI-020/CAM-02
2022-01-07 12:55:00,POINT (-74.108846812 4.689874288999991),DEI-031/CAM-01
2022-01-07 12:55:00,POINT (-74.108846812 4.689874288999991),DEI-031/CAM-02
2022-01-07 12:55:00,POINT (-74.108846812 4.689874288999991),DEI-037/CAM-01
2022-01-07 12:55:00,POINT (-74.108846812 4.689874288999991),DEI-037/CAM-02
2022-02-03 08:10:00,POINT (-74.125875607 4.649268624999989),DEI-001/CAM-01
2022-02-03 08:10:00,POINT (-74.125875607 4.649268624999989),DEI-001/CAM-02
2022-02-03 08:10:00,POINT (-74.125875607 4.649268624999989),DEI-002/CAM-01
2022-02-03 08:10:00,POINT (-74.125875607 4.649268624999989),DEI-002/CAM-02
2022-02-03 08:10:00,POINT (-74.125875607 4.649268624999989),DEI-006/CAM-01
2022-02-03 08:10:00,POINT (-74.125875607 4.649268624999989),DEI-006/CAM-02
2022-02-03 08:10:00,POINT (-74.125875607 4.649268624999989),DEI-007/CAM-01
2022-02-03 08:10:00,POINT (-74.125875607 4.649268624999989),DEI-007/CAM-02
2022-02-03 08:10:00,POINT (-74.125875607 4.649268624999989),DEI-007/CAM-03
2022-02-03 08:10:00,POINT (-74.125875607 4.649268624999989),DEI-009/CAM-01
2022-02-03 08:10:00,POINT (-74.125875607 4.649268624999989),DEI-009/CAM-02
2022-02-03 08:10:00,POINT (-74.125875607 4.649268624999989),DEI-023/CAM-01
2022-02-03 08:10:00,POINT (-74.125875607 4.649268624999989),DEI-023/CAM-02
2022-02-03 08:10:00,POINT (-74.125875607 4.649268624999989),DEI-030/CAM-01
2022-02-03 08:10:00,POINT (-74.125875607 4.649268624999989),DEI-030/CAM-02
2022-01-11 16:15:00,POINT (-74.141119021 4.608689503999979),DEI-001/CAM-01
2022-01-11 16:15:00,POINT (-74.141119021 4.608689503999979),DEI-001/CAM-02
2022-01-11 16:15:00,POINT (-74.141119021 4.608689503999979),DEI-002/CAM-01
2022-01-11 16:15:00,POINT (-74.141119021 4.608689503999979),DEI-002/CAM-02
2022-01-11 16:15:00,POINT (-74.141119021 4.608689503999979),DEI-006/CAM-01
2022-01-11 16:15:00,POINT (-74.141119021 4.608689503999979),DEI-006/CAM-02
2022-01-11 16:15:00,POINT (-74.141119021 4.608689503999979),DEI-007/CAM-01
2022-01-11 16:15:00,POINT (-74.141119021 4.608689503999979),DEI-007/CAM-02
2022-01-11 16:15:00,POINT (-74.141119021 4.608689503999979),DEI-007/CAM-03
2022-01-11 16:15:00,POINT (-74.141119021 4.608689503999979),DEI-009/CAM-01
2022-01-11 16:15:00,POINT (-74.141119021 4.608689503999979),DEI-009/CAM-02
2022-01-11 16:15:00,POINT (-74.141119021 4.608689503999979),DEI-023/CAM-01
2022-01-11 16:15:00,POINT (-74.141119021 4.608689503999979),DEI-023/CAM-02
2022-01-11 16:15:00,POINT (-74.141119021 4.608689503999979),DEI-030/CAM-01
2022-01-11 16:15:00,POINT (-74.141119021 4.608689503999979),DEI-030/CAM-02
2022-01-10 13:45:00,POINT (-74.117621846 4.599935785000011),DEI-014/CAM-01
2022-01-10 13:45:00,POINT (-74.117621846 4.599935785000011),DEI-014/CAM-02
2022-01-15 17:55:00,POINT (-74.055796927 4.6997442209999996),DEI-010/CAM-01
2022-01-15 17:55:00,POINT (-74.055796927 4.6997442209999996),DEI-010/CAM-02
2022-01-15 17:55:00,POINT (-74.055796927 4.6997442209999996),DEI-017/CAM-01
2022-01-15 17:55:00,POINT (-74.055796927 4.6997442209999996),DEI-017/CAM-02
2022-01-15 17:55:00,POINT (-74.055796927 4.6997442209999996),DEI-022/CAM-01
2022-01-15 17:55:00,POINT (-74.055796927 4.6997442209999996),DEI-022/CAM-02
2022-01-15 17:55:00,POINT (-74.055796927 4.6997442209999996),DEI-025/CAM-01
2022-01-15 17:55:00,POINT (-74.055796927 4.6997442209999996),DEI-025/CAM-02
2022-01-15 17:55:00,POINT (-74.055796927 4.6997442209999996),DEI-029/CAM-01
2022-01-15 17:55:00,POINT (-74.055796927 4.6997442209999996),DEI-029/CAM-02
2022-01-15 17:55:00,POINT (-74.055796927 4.6997442209999996),DEI-036/CAM-01
2022-01-15 17:55:00,POINT (-74.055796927 4.6997442209999996),DEI-036/CAM-02
2022-01-20 08:00:00,POINT (-74.11203904800001 4.64339320900001),DEI-003/CAM-01
2022-01-20 08:00:00,POINT (-74.11203904800001 4.64339320900001),DEI-003/CAM-02
2022-01-20 08:00:00,POINT (-74.11203904800001 4.64339320900001),DEI-035/CAM-01
2022-01-20 08:00:00,POINT (-74.11203904800001 4.64339320900001),DEI-035/CAM-02
2022-01-19 12:02:00,POINT (-74.137948729 4.594730572999989),DEI-012/CAM-01
2022-01-19 12:02:00,POINT (-74.137948729 4.594730572999989),DEI-012/CAM-02
2022-01-19 12:02:00,POINT (-74.137948729 4.594730572999989),DEI-016/CAM-01
2022-01-19 12:02:00,POINT (-74.137948729 4.594730572999989),DEI-016/CAM-02
2022-01-19 12:02:00,POINT (-74.137948729 4.594730572999989),DEI-019/CAM-02
2022-01-19 12:02:00,POINT (-74.137948729 4.594730572999989),DEI-038/CAM-01
2022-01-19 12:02:00,POINT (-74.137948729 4.594730572999989),DEI-038/CAM-02
2022-01-15 12:30:00,POINT (-74.137 4.55000000000001),DEI-001/CAM-01
2022-01-15 12:30:00,POINT (-74.137 4.55000000000001),DEI-001/CAM-02
2022-01-15 12:30:00,POINT (-74.137 4.55000000000001),DEI-002/CAM-01
2022-01-15 12:30:00,POINT (-74.137 4.55000000000001),DEI-002/CAM-02
2022-01-15 12:30:00,POINT (-74.137 4.55000000000001),DEI-006/CAM-01
2022-01-15 12:30:00,POINT (-74.137 4.55000000000001),DEI-006/CAM-02
2022-01-15 12:30:00,POINT (-74.137 4.55000000000001),DEI-007/CAM-02
2022-01-15 12:30:00,POINT (-74.137 4.55000000000001),DEI-007/CAM-03
2022-01-15 12:30:00,POINT (-74.137 4.55000000000001),DEI-009/CAM-01
2022-01-15 12:30:00,POINT (-74.137 4.55000000000001),DEI-009/CAM-02
2022-01-15 12:30:00,POINT (-74.137 4.55000000000001),DEI-023/CAM-01
2022-01-15 12:30:00,POINT (-74.137 4.55000000000001),DEI-023/CAM-02
2022-01-15 12:30:00,POINT (-74.137 4.55000000000001),DEI-030/CAM-01
2022-01-15 12:30:00,POINT (-74.137 4.55000000000001),DEI-030/CAM-02
2022-02-11 00:20:00,POINT (-74.138 4.63),DEI-001/CAM-01
2022-02-11 00:20:00,POINT (-74.138 4.63),DEI-001/CAM-02
2022-02-11 00:20:00,POINT (-74.138 4.63),DEI-002/CAM-01
2022-02-11 00:20:00,POINT (-74.138 4.63),DEI-002/CAM-02
2022-02-11 00:20:00,POINT (-74.138 4.63),DEI-006/CAM-01
2022-02-11 00:20:00,POINT (-74.138 4.63),DEI-006/CAM-02
2022-02-11 00:20:00,POINT (-74.138 4.63),DEI-007/CAM-02
2022-02-11 00:20:00,POINT (-74.138 4.63),DEI-007/CAM-03
2022-02-11 00:20:00,POINT (-74.138 4.63),DEI-009/CAM-01
2022-02-11 00:20:00,POINT (-74.138 4.63),DEI-009/CAM-02
2022-02-11 00:20:00,POINT (-74.138 4.63),DEI-023/CAM-01
2022-02-11 00:20:00,POINT (-74.138 4.63),DEI-023/CAM-02
2022-02-11 00:20:00,POINT (-74.138 4.63),DEI-030/CAM-01
2022-02-11 00:20:00,POINT (-74.138 4.63),DEI-030/CAM-02
2022-02-09 16:00:00,POINT (-74.162 4.61500000000001),DEI-014/CAM-01
2022-02-09 16:00:00,POINT (-74.162 4.61500000000001),DEI-014/CAM-02
2022-02-11 07:30:00,POINT (-74.022955146 4.748519122999988),DEI-028/CAM-01
2022-02-11 07:30:00,POINT (-74.022955146 4.748519122999988),DEI-028/CAM-02
2022-02-11 08:00:00,POINT (-74.093 4.697999999999981),DEI-013/CAM-01
2022-02-11 08:00:00,POINT (-74.093 4.697999999999981),DEI-013/CAM-02
2022-02-11 08:00:00,POINT (-74.093 4.697999999999981),DEI-033/CAM-01
2022-02-11 08:00:00,POINT (-74.093 4.697999999999981),DEI-033/CAM-02
2022-02-18 23:38:00,POINT (-74.144 4.601000000000001),DEI-001/CAM-01
2022-02-18 23:38:00,POINT (-74.144 4.601000000000001),DEI-001/CAM-02
2022-02-18 23:38:00,POINT (-74.144 4.601000000000001),DEI-002/CAM-01
2022-02-18 23:38:00,POINT (-74.144 4.601000000000001),DEI-002/CAM-02
2022-02-18 23:38:00,POINT (-74.144 4.601000000000001),DEI-006/CAM-01
2022-02-18 23:38:00,POINT (-74.144 4.601000000000001),DEI-006/CAM-02
2022-02-18 23:38:00,POINT (-74.144 4.601000000000001),DEI-007/CAM-01
2022-02-18 23:38:00,POINT (-74.144 4.601000000000001),DEI-007/CAM-02
2022-02-18 23:38:00,POINT (-74.144 4.601000000000001),DEI-007/CAM-03
2022-02-18 23:38:00,POINT (-74.144 4.601000000000001),DEI-009/CAM-01
2022-02-18 23:38:00,POINT (-74.144 4.601000000000001),DEI-009/CAM-02
2022-02-18 23:38:00,POINT (-74.144 4.601000000000001),DEI-023/CAM-01
2022-02-18 23:38:00,POINT (-74.144 4.601000000000001),DEI-023/CAM-02
2022-02-18 23:38:00,POINT (-74.144 4.601000000000001),DEI-030/CAM-01
2022-02-18 23:38:00,POINT (-74.144 4.601000000000001),DEI-030/CAM-02
2022-02-18 21:03:00,POINT (-74.12 4.576000000000019),DEI-021/CAM-01
2022-02-18 21:03:00,POINT (-74.12 4.576000000000019),DEI-021/CAM-02
2022-02-18 18:00:00,POINT (-74.121 4.60300000000001),DEI-014/CAM-01
2022-02-18 18:00:00,POINT (-74.121 4.60300000000001),DEI-014/CAM-02
2022-02-21 11:05:00,POINT (-74.065 4.64999999999998),DEI-021/CAM-01
2022-02-21 11:05:00,POINT (-74.065 4.64999999999998),DEI-021/CAM-02
2022-02-21 22:30:00,POINT (-74.079 4.64499999999998),DEI-012/CAM-01
2022-02-21 22:30:00,POINT (-74.079 4.64499999999998),DEI-012/CAM-02
2022-02-21 22:30:00,POINT (-74.079 4.64499999999998),DEI-016/CAM-01
2022-02-21 22:30:00,POINT (-74.079 4.64499999999998),DEI-016/CAM-03
2022-02-21 22:30:00,POINT (-74.079 4.64499999999998),DEI-019/CAM-01
2022-02-21 22:30:00,POINT (-74.079 4.64499999999998),DEI-038/CAM-01
2022-02-21 22:30:00,POINT (-74.079 4.64499999999998),DEI-038/CAM-02
2022-02-21 15:30:00,POINT (-74.09 4.581999999999989),DEI-018/CAM-01
2022-02-21 15:30:00,POINT (-74.09 4.581999999999989),DEI-018/CAM-02
2022-02-21 15:30:00,POINT (-74.09 4.581999999999989),DEI-027/CAM-02
2022-02-23 07:50:00,POINT (-74.09 4.6170000000000195),DEI-012/CAM-01
2022-02-23 07:50:00,POINT (-74.09 4.6170000000000195),DEI-012/CAM-02
2022-02-23 07:50:00,POINT (-74.09 4.6170000000000195),DEI-016/CAM-01
2022-02-23 07:50:00,POINT (-74.09 4.6170000000000195),DEI-016/CAM-03
2022-02-23 07:50:00,POINT (-74.09 4.6170000000000195),DEI-019/CAM-01
2022-02-23 07:50:00,POINT (-74.09 4.6170000000000195),DEI-038/CAM-01
2022-02-23 07:50:00,POINT (-74.09 4.6170000000000195),DEI-038/CAM-02
2022-03-07 08:43:00,POINT (-74.105 4.673000000000001),DEI-001/CAM-01
2022-03-07 08:43:00,POINT (-74.105 4.673000000000001),DEI-001/CAM-02
2022-03-07 08:43:00,POINT (-74.105 4.673000000000001),DEI-002/CAM-01
2022-03-07 08:43:00,POINT (-74.105 4.673000000000001),DEI-002/CAM-02
2022-03-07 08:43:00,POINT (-74.105 4.673000000000001),DEI-006/CAM-01
2022-03-07 08:43:00,POINT (-74.105 4.673000000000001),DEI-006/CAM-02
2022-03-07 08:43:00,POINT (-74.105 4.673000000000001),DEI-007/CAM-01
2022-03-07 08:43:00,POINT (-74.105 4.673000000000001),DEI-007/CAM-02
2022-03-07 08:43:00,POINT (-74.105 4.673000000000001),DEI-007/CAM-03
2022-03-07 08:43:00,POINT (-74.105 4.673000000000001),DEI-009/CAM-01
2022-03-07 08:43:00,POINT (-74.105 4.673000000000001),DEI-009/CAM-02
2022-03-07 08:43:00,POINT (-74.105 4.673000000000001),DEI-023/CAM-01
2022-03-07 08:43:00,POINT (-74.105 4.673000000000001),DEI-023/CAM-02
2022-03-07 08:43:00,POINT (-74.105 4.673000000000001),DEI-030/CAM-01
2022-03-07 08:43:00,POINT (-74.105 4.673000000000001),DEI-030/CAM-02
2022-03-08 14:58:00,POINT (-74.047623732 4.663947220999999),DEI-028/CAM-01
2022-03-08 14:58:00,POINT (-74.047623732 4.663947220999999),DEI-028/CAM-02
2022-01-05 01:05:00,POINT (-74.107 4.59800000000001),DEI-012/CAM-01
2022-01-05 01:05:00,POINT (-74.107 4.59800000000001),DEI-012/CAM-02
2022-01-05 01:05:00,POINT (-74.107 4.59800000000001),DEI-016/CAM-01
2022-01-05 01:05:00,POINT (-74.107 4.59800000000001),DEI-016/CAM-02
2022-01-05 01:05:00,POINT (-74.107 4.59800000000001),DEI-019/CAM-02
2022-01-05 01:05:00,POINT (-74.107 4.59800000000001),DEI-038/CAM-01
2022-01-05 01:05:00,POINT (-74.107 4.59800000000001),DEI-038/CAM-02
2022-01-08 01:22:00,POINT (-74.139569478 4.6186950470000205),DEI-001/CAM-01
2022-01-08 01:22:00,POINT (-74.139569478 4.6186950470000205),DEI-001/CAM-02
2022-01-08 01:22:00,POINT (-74.139569478 4.6186950470000205),DEI-002/CAM-01
2022-01-08 01:22:00,POINT (-74.139569478 4.6186950470000205),DEI-002/CAM-02
2022-01-08 01:22:00,POINT (-74.139569478 4.6186950470000205),DEI-006/CAM-01
2022-01-08 01:22:00,POINT (-74.139569478 4.6186950470000205),DEI-006/CAM-02
2022-01-08 01:22:00,POINT (-74.139569478 4.6186950470000205),DEI-007/CAM-02
2022-01-08 01:22:00,POINT (-74.139569478 4.6186950470000205),DEI-007/CAM-03
2022-01-08 01:22:00,POINT (-74.139569478 4.6186950470000205),DEI-009/CAM-01
2022-01-08 01:22:00,POINT (-74.139569478 4.6186950470000205),DEI-009/CAM-02
2022-01-08 01:22:00,POINT (-74.139569478 4.6186950470000205),DEI-014/CAM-01
2022-01-08 01:22:00,POINT (-74.139569478 4.6186950470000205),DEI-014/CAM-02
2022-01-08 01:22:00,POINT (-74.139569478 4.6186950470000205),DEI-023/CAM-01
2022-01-08 01:22:00,POINT (-74.139569478 4.6186950470000205),DEI-023/CAM-02
2022-01-08 01:22:00,POINT (-74.139569478 4.6186950470000205),DEI-030/CAM-01
2022-01-08 01:22:00,POINT (-74.139569478 4.6186950470000205),DEI-030/CAM-02
2022-01-26 19:30:00,POINT (-74.150923121 4.631183915000011),DEI-024/CAM-01
2022-01-26 19:30:00,POINT (-74.150923121 4.631183915000011),DEI-039/CAM-01
2022-01-26 19:30:00,POINT (-74.150923121 4.631183915000011),DEI-039/CAM-02
2022-01-26 14:20:00,POINT (-74.061 4.663999999999992),DEI-021/CAM-01
2022-01-26 14:20:00,POINT (-74.061 4.663999999999992),DEI-021/CAM-02
2022-01-28 16:00:00,POINT (-74.109 4.589),DEI-014/CAM-01
2022-01-28 16:00:00,POINT (-74.109 4.589),DEI-014/CAM-02
2022-01-09 20:42:00,POINT (-74.141596452 4.607978761000029),DEI-001/CAM-01
2022-01-09 20:42:00,POINT (-74.141596452 4.607978761000029),DEI-001/CAM-02
2022-01-09 20:42:00,POINT (-74.141596452 4.607978761000029),DEI-002/CAM-01
2022-01-09 20:42:00,POINT (-74.141596452 4.607978761000029),DEI-002/CAM-02
2022-01-09 20:42:00,POINT (-74.141596452 4.607978761000029),DEI-006/CAM-01
2022-01-09 20:42:00,POINT (-74.141596452 4.607978761000029),DEI-006/CAM-02
2022-01-09 20:42:00,POINT (-74.141596452 4.607978761000029),DEI-007/CAM-02
2022-01-09 20:42:00,POINT (-74.141596452 4.607978761000029),DEI-007/CAM-03
2022-01-09 20:42:00,POINT (-74.141596452 4.607978761000029),DEI-009/CAM-01
2022-01-09 20:42:00,POINT (-74.141596452 4.607978761000029),DEI-009/CAM-02
2022-01-09 20:42:00,POINT (-74.141596452 4.607978761000029),DEI-023/CAM-01
2022-01-09 20:42:00,POINT (-74.141596452 4.607978761000029),DEI-023/CAM-02
2022-01-09 20:42:00,POINT (-74.141596452 4.607978761000029),DEI-030/CAM-01
2022-01-09 20:42:00,POINT (-74.141596452 4.607978761000029),DEI-030/CAM-02
2022-02-05 04:50:00,POINT (-74.139015869 4.595141781000001),DEI-012/CAM-01
2022-02-05 04:50:00,POINT (-74.139015869 4.595141781000001),DEI-012/CAM-02
2022-02-05 04:50:00,POINT (-74.139015869 4.595141781000001),DEI-016/CAM-01
2022-02-05 04:50:00,POINT (-74.139015869 4.595141781000001),DEI-016/CAM-02
2022-02-05 04:50:00,POINT (-74.139015869 4.595141781000001),DEI-019/CAM-02
2022-02-05 04:50:00,POINT (-74.139015869 4.595141781000001),DEI-038/CAM-01
2022-02-05 04:50:00,POINT (-74.139015869 4.595141781000001),DEI-038/CAM-02
2022-04-06 15:00:00,POINT (-74.063 4.67700000000002),DEI-012/CAM-01
2022-04-06 15:00:00,POINT (-74.063 4.67700000000002),DEI-012/CAM-02
2022-04-06 15:00:00,POINT (-74.063 4.67700000000002),DEI-016/CAM-01
2022-04-06 15:00:00,POINT (-74.063 4.67700000000002),DEI-016/CAM-03
2022-04-06 15:00:00,POINT (-74.063 4.67700000000002),DEI-019/CAM-01
2022-04-06 15:00:00,POINT (-74.063 4.67700000000002),DEI-038/CAM-01
2022-04-06 15:00:00,POINT (-74.063 4.67700000000002),DEI-038/CAM-02
2022-04-06 19:19:00,POINT (-74.083639456 4.598084239999991),DEI-021/CAM-01
2022-04-06 19:19:00,POINT (-74.083639456 4.598084239999991),DEI-021/CAM-02
2022-04-06 16:58:00,POINT (-74.076 4.68000000000001),DEI-013/CAM-01
2022-04-06 16:58:00,POINT (-74.076 4.68000000000001),DEI-013/CAM-02
2022-04-06 16:58:00,POINT (-74.076 4.68000000000001),DEI-033/CAM-01
2022-04-06 16:58:00,POINT (-74.076 4.68000000000001),DEI-033/CAM-02
2022-04-06 09:05:00,POINT (-74.067 4.620999999999982),DEI-028/CAM-01
2022-04-06 09:05:00,POINT (-74.067 4.620999999999982),DEI-028/CAM-02
2022-04-07 23:00:00,POINT (-74.144 4.6519999999999895),DEI-011/CAM-01
2022-04-07 23:00:00,POINT (-74.144 4.6519999999999895),DEI-011/CAM-02
2022-04-07 23:00:00,POINT (-74.144 4.6519999999999895),DEI-020/CAM-01
2022-04-07 23:00:00,POINT (-74.144 4.6519999999999895),DEI-020/CAM-02
2022-04-07 23:00:00,POINT (-74.144 4.6519999999999895),DEI-031/CAM-01
2022-04-07 23:00:00,POINT (-74.144 4.6519999999999895),DEI-031/CAM-02
2022-04-07 23:00:00,POINT (-74.144 4.6519999999999895),DEI-037/CAM-01
2022-04-07 23:00:00,POINT (-74.144 4.6519999999999895),DEI-037/CAM-02
2022-04-11 06:40:00,POINT (-74.065381985 4.7398102610000015),DEI-001/CAM-01
2022-04-11 06:40:00,POINT (-74.065381985 4.7398102610000015),DEI-001/CAM-02
2022-04-11 06:40:00,POINT (-74.065381985 4.7398102610000015),DEI-002/CAM-01
2022-04-11 06:40:00,POINT (-74.065381985 4.7398102610000015),DEI-002/CAM-02
2022-04-11 06:40:00,POINT (-74.065381985 4.7398102610000015),DEI-006/CAM-01
2022-04-11 06:40:00,POINT (-74.065381985 4.7398102610000015),DEI-006/CAM-02
2022-04-11 06:40:00,POINT (-74.065381985 4.7398102610000015),DEI-007/CAM-01
2022-04-11 06:40:00,POINT (-74.065381985 4.7398102610000015),DEI-007/CAM-02
2022-04-11 06:40:00,POINT (-74.065381985 4.7398102610000015),DEI-007/CAM-03
2022-04-11 06:40:00,POINT (-74.065381985 4.7398102610000015),DEI-009/CAM-01
2022-04-11 06:40:00,POINT (-74.065381985 4.7398102610000015),DEI-009/CAM-02
